OrderID,OrderDate,CustomerID,CustomerSegment,Region,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,Sales,Profit,ShippingCost,PaymentMode
ORD1840,2025-10-06,CUST118,Consumer,North,Electronics,Smartwatch,4,52078.94,0.1,187484.18,15669.86,82.71,Cash on Delivery
ORD1841,2024-08-20,CUST167,Consumer,West,Stationery,Pen Set,6,1104.51,0.1,5964.35,414.61,327.17,UPI
ORD1842,2025-06-07,CUST317,Home Office,East,Furniture,Office Chair,4,24924.98,0.0,99699.92,44550.13,390.63,Cash on Delivery
ORD1843,2024-12-11,CUST201,Consumer,Central,Groceries,Spices Combo,1,315.16,0.15,267.89,0.91,433.09,UPI
ORD1844,2024-02-15,CUST141,Consumer,South,Furniture,Bookshelf,4,21779.66,0.15,74050.84,8284.5,26.35,UPI
ORD1845,2025-06-29,CUST387,Home Office,East,Stationery,Printer Paper,6,355.92,0.1,1921.97,335.16,348.55,Cash on Delivery
ORD1846,2024-03-18,CUST266,Corporate,West,Groceries,Cooking Oil,6,927.14,0.05,5284.7,2199.75,29.17,Credit Card
ORD1847,2025-12-30,CUST208,Consumer,West,Groceries,Cooking Oil,2,808.08,0.1,1454.54,148.08,359.3,Cash on Delivery
ORD1848,2024-03-13,CUST135,Corporate,East,Furniture,Desk,3,1922.72,0.0,5768.16,2343.91,325.1,Cash on Delivery
ORD1849,2024-09-05,CUST331,Consumer,West,Furniture,Desk,2,23420.13,0.1,42156.23,4627.86,91.21,Debit Card
ORD1850,2024-02-16,CUST328,Corporate,North,Electronics,Smartphone,1,6542.97,0.15,5561.52,1932.34,387.74,UPI
ORD1851,2024-04-30,CUST263,Corporate,West,Stationery,Printer Paper,4,841.45,0.05,3197.51,694.06,52.81,Credit Card
ORD1852,2024-08-01,CUST172,Corporate,East,Electronics,Headphones,3,47530.4,0.0,142591.2,45566.38,416.67,UPI
ORD1853,2024-08-26,CUST235,Consumer,Central,Groceries,Snack Pack,7,1213.4,0.05,8069.11,2885.94,145.73,Debit Card
ORD1854,2024-02-25,CUST169,Corporate,Central,Furniture,Desk,5,4684.12,0.1,21078.54,7441.46,350.65,UPI
ORD1855,2024-12-15,CUST295,Consumer,South,Groceries,Cooking Oil,6,726.6,0.0,4359.6,1386.19,463.37,UPI
ORD1856,2024-04-16,CUST368,Consumer,South,Groceries,Rice 5kg,3,1261.2,0.0,3783.6,1562.66,183.12,UPI
ORD1857,2024-02-17,CUST148,Consumer,Central,Clothing,Sneakers,7,1268.57,0.0,8879.99,2700.1,261.39,UPI
ORD1858,2025-07-26,CUST229,Consumer,East,Clothing,Sneakers,3,1796.8,0.15,4581.84,606.07,242.3,Credit Card
ORD1859,2024-12-02,CUST104,Consumer,Central,Groceries,Spices Combo,2,481.91,0.0,963.82,194.48,95.65,UPI
ORD1860,2024-01-26,CUST126,Corporate,North,Furniture,Desk,7,12393.46,0.1,78078.8,12701.27,303.35,Cash on Delivery
ORD1861,2024-09-13,CUST259,Home Office,West,Groceries,Snack Pack,5,1342.97,0.05,6379.11,2554.6,376.64,Credit Card
ORD1862,2024-01-08,CUST248,Consumer,West,Clothing,T-Shirt,6,1756.4,0.15,8957.64,2189.57,460.1,Cash on Delivery
ORD1863,2025-09-16,CUST363,Consumer,Central,Furniture,Sofa,1,14563.93,0.25,10922.95,1654.56,428.39,Net Banking
ORD1864,2024-09-09,CUST329,Consumer,South,Groceries,Spices Combo,1,665.57,0.0,665.57,116.8,264.81,UPI
ORD1865,2025-11-22,CUST299,Consumer,West,Stationery,Notebook Pack,3,579.13,0.0,1737.39,329.52,365.13,UPI
ORD1866,2025-12-19,CUST149,Consumer,East,Stationery,Printer Paper,7,67.45,0.15,401.33,89.22,404.38,Credit Card
ORD1867,2024-10-29,CUST166,Home Office,North,Groceries,Beverage Crate,3,497.24,0.0,1491.72,639.43,256.87,UPI
ORD1868,2025-09-30,CUST399,Consumer,West,Furniture,Table Lamp,4,11759.67,0.0,47038.68,8550.12,75.41,Net Banking
ORD1869,2024-02-25,CUST157,Consumer,West,Groceries,Cooking Oil,5,987.32,0.15,4196.11,165.59,230.21,UPI
ORD1870,2025-12-26,CUST358,Consumer,Central,Groceries,Beverage Crate,6,730.07,0.25,3285.32,-247.16,424.39,UPI
ORD1871,2025-06-09,CUST229,Home Office,East,Clothing,Cap,3,1381.01,0.1,3728.73,399.7,306.39,Credit Card
ORD1872,2025-04-18,CUST314,Corporate,South,Stationery,Notebook Pack,4,496.31,0.0,1985.24,607.33,367.74,Net Banking
ORD1873,2024-01-28,CUST271,Home Office,North,Clothing,Jeans,7,1075.34,0.05,7151.01,2610.27,108.93,UPI
ORD1874,2024-03-18,CUST357,Corporate,South,Clothing,Cap,5,3258.38,0.0,16291.9,4997.6,482.88,UPI
ORD1875,2024-08-03,CUST201,Consumer,South,Groceries,Spices Combo,6,830.44,0.15,4235.24,755.47,213.96,Credit Card
ORD1876,2025-01-20,CUST308,Consumer,West,Clothing,Jacket,1,342.91,0.15,291.47,52.47,333.75,Debit Card
ORD1877,2024-12-30,CUST390,Corporate,South,Stationery,Backpack,4,72.36,0.2,231.55,25.58,29.06,UPI
ORD1878,2025-10-27,CUST385,Consumer,Central,Clothing,Jacket,7,3413.48,0.0,23894.36,8905.5,81.11,UPI
ORD1879,2025-06-09,CUST215,Corporate,Central,Stationery,Pen Set,5,304.67,0.1,1371.02,365.8,395.38,UPI
ORD1880,2025-11-29,CUST363,Consumer,East,Clothing,Cap,4,2877.95,0.0,11511.8,3680.83,484.63,Net Banking
ORD1881,2024-11-07,CUST249,Consumer,Central,Stationery,Printer Paper,3,117.02,0.0,351.06,144.17,173.63,Credit Card
ORD1882,2024-01-07,CUST399,Consumer,West,Clothing,Sneakers,2,3247.72,0.15,5521.12,1061.29,37.85,Net Banking
ORD1883,2024-01-03,CUST135,Corporate,East,Clothing,Jeans,1,3098.13,0.0,3098.13,640.88,193.22,UPI
ORD1884,2025-09-14,CUST386,Corporate,North,Furniture,Office Chair,3,14920.69,0.1,40285.86,4547.02,28.38,UPI
ORD1885,2024-12-28,CUST307,Consumer,East,Stationery,Printer Paper,3,60.35,0.1,162.95,41.02,112.34,Net Banking
ORD1886,2025-05-22,CUST205,Consumer,East,Stationery,Pen Set,7,346.48,0.25,1819.02,107.58,381.19,Net Banking
ORD1887,2024-09-30,CUST257,Consumer,Central,Stationery,Notebook Pack,7,517.85,0.15,3081.21,1050.89,469.8,Net Banking
ORD1888,2025-05-20,CUST220,Consumer,East,Electronics,Laptop,5,28683.72,0.15,121905.81,14007.73,61.98,Cash on Delivery
ORD1889,2024-01-15,CUST154,Consumer,Central,Clothing,Jeans,7,1252.57,0.05,8329.59,2442.92,287.79,Credit Card
ORD1890,2024-07-10,CUST111,Consumer,West,Stationery,Pen Set,4,87.89,0.0,351.56,111.22,141.86,Cash on Delivery
ORD1891,2025-09-22,CUST244,Consumer,North,Electronics,Laptop,1,36227.39,0.05,34416.02,4995.69,86.75,Credit Card
ORD1892,2025-04-29,CUST235,Consumer,Central,Furniture,Bookshelf,3,13817.63,0.05,39380.25,10837.85,125.11,Net Banking
ORD1893,2024-01-28,CUST102,Consumer,East,Stationery,Marker Set,5,375.45,0.1,1689.52,645.1,297.33,UPI
ORD1894,2025-12-14,CUST243,Consumer,South,Stationery,Printer Paper,1,93.67,0.1,84.3,26.39,51.26,UPI
ORD1895,2024-02-08,CUST129,Consumer,West,Electronics,Smartphone,7,59686.46,0.05,396914.96,107507.06,228.42,UPI
ORD1896,2024-09-29,CUST336,Consumer,North,Clothing,T-Shirt,7,1842.36,0.0,12896.52,4161.46,84.91,UPI
ORD1897,2024-08-18,CUST378,Consumer,East,Furniture,Office Chair,4,19266.1,0.0,77064.4,14787.81,150.88,Credit Card
ORD1898,2024-03-26,CUST214,Corporate,East,Stationery,Marker Set,7,570.16,0.1,3592.01,747.77,111.56,UPI
ORD1899,2025-04-18,CUST203,Consumer,South,Clothing,Jacket,3,438.14,0.1,1182.98,188.11,443.83,Credit Card
ORD1900,2024-05-05,CUST217,Consumer,Central,Furniture,Bookshelf,6,8775.62,0.1,47388.35,11015.32,359.85,UPI
ORD1901,2025-06-20,CUST104,Consumer,East,Groceries,Cooking Oil,3,548.15,0.05,1562.23,440.88,436.86,Credit Card
ORD1902,2024-05-24,CUST347,Corporate,North,Groceries,Rice 5kg,3,1273.69,0.0,3821.07,1207.89,204.06,Credit Card
ORD1903,2025-06-08,CUST220,Home Office,East,Furniture,Table Lamp,7,16874.4,0.15,100402.68,20874.72,170.44,Credit Card
ORD1904,2024-07-30,CUST385,Corporate,Central,Electronics,Headphones,1,17974.93,0.15,15278.69,2488.18,202.68,UPI
ORD1905,2024-01-25,CUST248,Corporate,North,Furniture,Office Chair,7,24241.89,0.05,161208.57,55127.73,28.9,Cash on Delivery
ORD1906,2025-08-02,CUST183,Consumer,North,Furniture,Table Lamp,1,9056.23,0.1,8150.61,748.8,367.86,Cash on Delivery
ORD1907,2025-01-28,CUST330,Corporate,North,Electronics,Laptop,1,59897.57,0.05,56902.69,17973.72,187.89,Credit Card
ORD1908,2024-03-07,CUST387,Corporate,North,Electronics,Smartphone,1,59777.49,0.1,53799.74,18276.54,170.4,UPI
ORD1909,2024-08-20,CUST260,Consumer,West,Clothing,Jacket,5,911.87,0.15,3875.45,1235.75,307.11,Net Banking
ORD1910,2024-04-18,CUST371,Consumer,West,Clothing,Sneakers,2,1300.77,0.1,2341.39,900.07,229.4,UPI
ORD1911,2024-05-25,CUST137,Consumer,South,Electronics,Smartwatch,7,30190.56,,200767.22,57724.41,490.8,Net Banking
ORD1912,2024-04-20,CUST325,Home Office,West,Groceries,Beverage Crate,5,1029.74,0.05,4891.26,1769.69,191.0,Credit Card
ORD1913,2024-08-15,CUST241,Consumer,South,Groceries,Spices Combo,3,839.27,0.1,2266.03,864.88,314.67,UPI
ORD1914,2024-04-20,CUST391,Corporate,Central,Furniture,Office Chair,5,24281.87,0.1,109268.42,23552.71,169.59,UPI
ORD1915,2025-04-14,CUST250,Consumer,Central,Stationery,Printer Paper,4,882.59,0.1,3177.32,515.45,495.49,Credit Card
ORD1916,2024-02-03,CUST213,Consumer,South,Furniture,Bookshelf,6,6483.05,0.1,35008.47,12613.73,233.65,UPI
ORD1917,2025-09-14,CUST336,Consumer,Central,Furniture,Sofa,1,3969.79,0.0,3969.79,1237.48,324.38,UPI
ORD1918,2025-01-03,CUST165,Consumer,West,Stationery,Printer Paper,7,841.66,0.25,4418.72,-136.02,80.83,Credit Card
ORD1919,2025-08-17,CUST357,Corporate,South,Electronics,Smartwatch,4,11190.24,0.15,38046.82,190.59,371.85,UPI
ORD1920,2025-07-07,CUST348,Corporate,South,Groceries,Beverage Crate,7,1202.75,0.05,7998.29,1682.53,149.22,Net Banking
ORD1921,2025-02-28,CUST279,Consumer,East,Furniture,Bookshelf,6,8809.36,0.1,47570.54,14617.27,235.33,Cash on Delivery
ORD1922,2025-09-04,CUST289,Corporate,West,Stationery,Marker Set,4,425.93,0.0,1703.72,400.43,443.9,UPI
ORD1923,2025-06-01,CUST253,Consumer,Central,Clothing,T-Shirt,7,334.55,0.0,2341.85,633.75,485.87,UPI
ORD1924,2025-11-22,CUST295,Home Office,West,Furniture,Table Lamp,3,17973.76,0.0,53921.28,20838.43,223.79,UPI
ORD1925,2024-10-08,CUST361,Consumer,Central,Groceries,Snack Pack,1,258.58,0.1,232.72,24.48,420.71,UPI
ORD1926,2024-11-15,CUST242,Consumer,East,Electronics,Tablet,4,46827.07,0.15,159212.04,32175.57,45.61,Credit Card
ORD1927,2025-03-18,CUST200,Consumer,West,Furniture,Desk,3,13058.89,0.1,35259.0,2405.71,426.84,UPI
ORD1928,2024-11-10,CUST343,Consumer,West,Furniture,Desk,1,19930.58,0.05,18934.05,3649.88,322.16,UPI
ORD1929,2025-01-11,CUST111,Consumer,South,Stationery,Notebook Pack,2,721.52,0.05,1370.89,298.18,254.58,UPI
ORD1930,2024-10-15,CUST338,Corporate,East,Clothing,Jeans,3,563.79,0.0,1691.37,391.54,447.18,Debit Card
ORD1931,2025-03-12,CUST148,Home Office,West,Clothing,T-Shirt,5,2750.09,0.0,13750.45,4215.49,425.76,Net Banking
ORD1932,2025-10-23,CUST141,Corporate,North,Electronics,Tablet,7,6048.37,0.15,35987.8,6284.4,162.53,Credit Card
ORD1933,2024-10-03,CUST265,Consumer,West,Groceries,Snack Pack,1,770.18,0.2,616.14,-4.13,399.91,Credit Card
ORD1934,2025-12-10,CUST181,Consumer,North,Electronics,Smartwatch,4,11996.25,0.05,45585.75,9391.69,67.76,Credit Card
ORD1935,2025-08-04,CUST390,Consumer,East,Furniture,Sofa,6,19179.88,0.1,103571.35,9301.51,414.93,Net Banking
ORD1936,2025-05-17,CUST257,Consumer,West,Furniture,Desk,4,22922.39,0.2,73351.65,-1581.46,344.22,Net Banking
ORD1937,2025-09-15,CUST315,Corporate,South,Clothing,T-Shirt,5,2073.2,0.0,10366.0,1628.01,62.18,Debit Card
ORD1938,2025-05-30,CUST257,Consumer,South,Groceries,Cooking Oil,7,838.01,0.15,4986.16,527.57,347.88,UPI
ORD1939,2024-12-15,CUST233,Consumer,South,Stationery,Notebook Pack,5,928.56,0.1,4178.52,925.35,298.65,Cash on Delivery
ORD1940,2025-03-21,CUST166,Consumer,Central,Groceries,Snack Pack,4,107.11,0.1,385.6,128.58,305.38,UPI
ORD1941,2024-12-15,CUST106,Home Office,North,Furniture,Desk,7,23067.33,0.0,161471.31,38492.47,159.61,Cash on Delivery
ORD1942,2025-08-29,CUST113,Consumer,Central,Stationery,Pen Set,6,277.07,0.1,1496.18,436.43,147.92,Net Banking
ORD1943,2025-10-25,CUST172,Consumer,North,Groceries,Spices Combo,1,1477.77,0.15,1256.1,317.89,386.02,UPI
ORD1944,2024-05-16,CUST262,Consumer,Central,Groceries,Spices Combo,7,1130.76,0.0,7915.32,2996.06,143.27,UPI
ORD1945,2024-08-30,CUST165,Consumer,Central,Stationery,Pen Set,3,940.39,0.05,2680.11,387.81,234.21,Net Banking
ORD1946,2025-06-26,CUST229,Consumer,East,Furniture,Table Lamp,7,16920.77,0.0,118445.39,22458.51,353.5,UPI
ORD1947,2024-02-09,CUST305,Consumer,East,Groceries,Beverage Crate,5,760.33,0.2,3041.32,230.79,58.22,Credit Card
ORD1948,2024-08-16,CUST375,Corporate,East,Stationery,Marker Set,5,707.37,0.05,3360.01,912.88,305.38,Credit Card
ORD1949,2025-07-01,CUST355,Consumer,East,Furniture,Table Lamp,5,2590.47,0.15,11009.5,1274.07,302.9,UPI
ORD1950,2024-08-10,CUST365,Corporate,North,Stationery,Marker Set,6,767.55,0.05,4375.03,1003.17,348.43,UPI
ORD1951,2024-01-06,CUST124,Home Office,North,Stationery,Backpack,7,770.01,0.0,5390.07,1753.28,197.57,Credit Card
ORD1952,2024-11-17,CUST380,Corporate,North,Groceries,Spices Combo,7,1347.68,0.0,9433.76,3170.79,235.51,Credit Card
ORD1953,2025-04-12,CUST352,Consumer,East,Furniture,Sofa,2,13382.92,0.0,26765.84,8970.88,178.39,UPI
ORD1954,2024-03-15,CUST388,Consumer,South,Groceries,Cooking Oil,6,208.0,0.0,1248.0,341.03,407.92,UPI
ORD1955,2024-01-04,CUST263,Corporate,East,Electronics,Headphones,1,19759.36,,17783.42,3076.51,82.69,Credit Card
ORD1956,2025-10-07,CUST194,Corporate,Central,Electronics,Smartphone,1,40026.51,0.0,40026.51,12587.44,482.22,Credit Card
ORD1957,2024-04-27,CUST369,Consumer,South,Furniture,Office Chair,1,7122.58,0.05,6766.45,779.16,324.72,Credit Card
ORD1958,2025-08-28,CUST209,Corporate,East,Stationery,Pen Set,1,372.61,0.05,353.98,139.67,445.72,Credit Card
ORD1959,2025-05-18,CUST337,Consumer,South,Groceries,Rice 5kg,1,1248.66,0.1,1123.79,307.02,224.59,Cash on Delivery
ORD1960,2025-07-27,CUST124,Consumer,Central,Groceries,Rice 5kg,4,918.05,0.1,3304.98,823.59,179.49,Credit Card
ORD1961,2025-03-16,CUST240,Consumer,Central,Furniture,Desk,5,13450.39,0.1,60526.76,23196.79,452.35,Net Banking
ORD1962,2024-07-12,CUST216,Consumer,Central,Furniture,Office Chair,6,8983.62,0.25,40426.29,4878.8,67.46,UPI
ORD1963,2025-12-15,CUST124,Consumer,Central,Electronics,Headphones,4,44393.83,0.0,177575.32,65327.66,76.21,Debit Card
ORD1964,2025-01-26,CUST178,Corporate,North,Clothing,Jacket,6,1220.7,0.05,6957.99,1817.79,163.69,Credit Card
ORD1965,2024-01-26,CUST167,Consumer,West,Furniture,Table Lamp,2,18820.99,0.05,35759.88,11257.84,480.69,Credit Card
ORD1966,2025-03-10,CUST272,Consumer,West,Clothing,Cap,7,524.32,,3486.73,668.52,323.87,Credit Card
ORD1967,2024-06-21,CUST111,Consumer,South,Furniture,Desk,3,21816.72,0.1,58905.14,12895.0,286.01,Credit Card
ORD1968,2024-10-26,CUST387,Consumer,Central,Stationery,Backpack,5,624.5,0.05,2966.38,1127.45,358.57,Net Banking
ORD1969,2025-10-06,CUST227,Consumer,North,Stationery,Notebook Pack,2,554.28,0.05,1053.13,193.98,220.39,Credit Card
ORD1970,2024-11-21,CUST195,Corporate,West,Electronics,Headphones,4,37439.36,0.05,142269.57,55444.9,383.88,Credit Card
ORD1971,2025-02-13,CUST191,Corporate,South,Electronics,Laptop,3,38203.14,0.25,85957.06,-5927.0,208.75,Cash on Delivery
ORD1972,2024-04-27,CUST240,Corporate,South,Clothing,Jacket,7,722.51,0.2,4046.06,-148.82,416.65,UPI
ORD1973,2025-12-24,CUST130,Corporate,West,Furniture,Sofa,2,19271.49,0.0,38542.98,13615.94,148.3,Credit Card
ORD1974,2024-08-12,CUST119,Consumer,East,Groceries,Spices Combo,7,486.3,0.0,3404.1,586.04,153.22,Credit Card
ORD1975,2025-06-15,CUST245,Consumer,South,Electronics,Smartphone,7,54487.79,0.15,324202.35,23684.91,270.74,Credit Card
ORD1976,2024-04-22,CUST259,Consumer,South,Groceries,Spices Combo,6,1244.99,0.25,5602.46,-573.17,226.77,Debit Card
ORD1977,2024-05-19,CUST142,Consumer,West,Groceries,Rice 5kg,3,584.77,0.0,1754.31,438.79,331.1,Cash on Delivery
ORD1978,2025-07-12,CUST353,Home Office,North,Furniture,Desk,6,20481.87,0.05,116746.66,40468.91,194.86,Cash on Delivery
ORD1979,2024-01-01,CUST229,Consumer,South,Clothing,Sneakers,7,1440.45,0.2,8066.52,-185.1,130.66,Debit Card
ORD1980,2024-03-30,CUST159,Consumer,Central,Furniture,Table Lamp,2,3872.27,0.1,6970.09,2282.48,245.51,UPI
ORD1981,2025-10-15,CUST250,Home Office,Central,Electronics,Smartwatch,7,57789.52,0.0,404526.64,156180.39,289.26,Credit Card
ORD1982,2024-11-15,CUST386,Home Office,South,Groceries,Spices Combo,4,1013.64,0.1,3649.1,1089.38,88.45,UPI
ORD1983,2025-07-03,CUST104,Corporate,West,Furniture,Office Chair,7,12218.34,0.2,68422.7,13575.58,287.22,Net Banking
ORD1984,2024-05-18,CUST365,Consumer,West,Furniture,Bookshelf,6,10847.67,0.15,55323.12,9480.18,173.24,Cash on Delivery
ORD1985,2025-05-25,CUST229,Consumer,Central,Furniture,Sofa,3,9130.58,0.1,24652.57,3724.26,208.38,UPI
ORD1986,2024-09-15,CUST366,Consumer,East,Electronics,Smartwatch,2,58923.96,0.1,106063.13,8501.26,154.07,UPI
ORD1987,2025-11-03,CUST277,Consumer,North,Clothing,Jeans,6,731.19,0.0,4387.14,1857.82,467.08,Debit Card
ORD1988,2025-11-20,CUST352,Consumer,South,Furniture,Sofa,7,8897.92,0.15,52942.62,852.63,348.0,Credit Card
ORD1989,2024-01-10,CUST155,Consumer,South,Electronics,Smartwatch,4,30158.86,0.0,120635.44,20942.69,145.98,Cash on Delivery
ORD1990,2024-09-17,CUST182,Home Office,East,Groceries,Spices Combo,5,769.2,0.2,3076.8,899.2,329.62,Credit Card
ORD1991,2025-10-11,CUST198,Consumer,North,Stationery,Marker Set,4,592.07,0.05,2249.87,691.31,427.31,UPI
ORD1992,2024-06-20,CUST248,Corporate,East,Electronics,Smartphone,7,12195.46,0.15,72562.99,4785.49,212.78,Credit Card
ORD1993,2024-01-13,CUST255,Corporate,South,Stationery,Notebook Pack,4,216.67,0.0,866.68,230.99,418.38,UPI
ORD1994,2024-06-16,CUST289,Consumer,South,Furniture,Sofa,5,7487.04,0.05,35563.44,6224.42,94.12,UPI
ORD1995,2025-10-03,CUST362,Corporate,Central,Furniture,Office Chair,4,22991.36,0.0,91965.44,21546.58,414.94,UPI
ORD1996,2025-08-18,CUST179,Consumer,East,Electronics,Smartphone,5,8557.07,0.1,38506.82,8598.53,279.34,Cash on Delivery
ORD1997,2024-11-16,CUST351,Consumer,North,Stationery,Pen Set,7,921.04,0.15,5480.19,1854.46,127.03,Net Banking
ORD1998,2024-11-14,CUST196,Corporate,West,Furniture,Table Lamp,5,19302.39,0.1,86860.76,16862.53,215.43,Net Banking
ORD1999,2025-09-04,CUST359,Consumer,North,Groceries,Beverage Crate,6,1233.68,0.05,7031.98,2852.99,494.24,Credit Card
ORD2000,2024-11-24,CUST359,Home Office,West,Clothing,Jacket,6,3137.17,0.0,18823.02,5061.17,396.11,Cash on Delivery
ORD2001,2025-07-03,CUST202,Consumer,West,Clothing,Jeans,5,1141.72,0.2,4566.88,56.38,296.04,Credit Card
ORD2002,2025-02-22,CUST139,Corporate,South,Furniture,Sofa,2,6777.15,0.1,12198.87,2365.26,75.28,Credit Card
ORD2003,2025-08-28,CUST372,Consumer,West,Stationery,Notebook Pack,3,585.33,0.1,1580.39,89.37,220.55,Credit Card
ORD2004,2024-04-04,CUST200,Consumer,East,Furniture,Table Lamp,2,7729.6,0.15,13140.32,2523.56,146.26,UPI
ORD2005,2025-08-03,CUST320,Consumer,East,Stationery,Notebook Pack,5,894.46,0.1,4025.07,560.61,54.08,Cash on Delivery
ORD2006,2024-11-13,CUST223,Corporate,North,Groceries,Cooking Oil,3,990.32,0.05,2822.41,593.7,280.26,Credit Card
ORD2007,2024-08-23,CUST330,Corporate,South,Stationery,Pen Set,6,1056.24,0.1,5703.7,333.17,446.81,UPI
ORD2008,2024-11-29,CUST277,Corporate,Central,Furniture,Office Chair,3,3444.35,0.1,9299.74,1405.64,344.29,Cash on Delivery
ORD2009,2025-01-10,CUST162,Consumer,South,Groceries,Cooking Oil,5,1381.12,0.15,5869.76,1731.86,139.85,UPI
ORD2010,2025-04-03,CUST215,Corporate,East,Electronics,Smartwatch,6,19014.22,0.15,96972.52,1522.43,295.32,Net Banking
ORD2011,2024-05-16,CUST290,Corporate,East,Clothing,Jeans,3,1870.22,0.0,5610.66,1400.8,472.75,Credit Card
ORD2012,2025-08-10,CUST161,Corporate,East,Furniture,Table Lamp,3,11807.37,0.05,33651.0,13538.27,367.0,Net Banking
ORD2013,2025-06-30,CUST355,Consumer,North,Furniture,Sofa,2,19367.32,0.0,38734.64,9789.39,350.95,Credit Card
ORD2014,2025-05-27,CUST106,Corporate,South,Furniture,Desk,3,11377.83,0.0,34133.49,6316.89,484.72,Debit Card
ORD2015,2024-10-22,CUST254,Corporate,West,Groceries,Cooking Oil,7,1420.97,0.1,8952.11,1759.46,403.46,UPI
ORD2016,2024-11-15,CUST191,Consumer,North,Electronics,Smartphone,5,54346.97,0.2,217387.88,39073.87,85.58,Net Banking
ORD2017,2025-07-25,CUST113,Corporate,North,Stationery,Marker Set,1,1052.99,0.0,1052.99,214.52,186.86,Credit Card
ORD2018,2024-12-14,CUST328,Corporate,North,Electronics,Tablet,1,6132.98,0.05,5826.33,1013.45,483.27,Credit Card
ORD2019,2024-08-16,CUST185,Consumer,South,Groceries,Rice 5kg,1,1295.96,0.2,1036.77,112.42,255.06,Credit Card
ORD2020,2024-09-26,CUST232,Consumer,Central,Furniture,Office Chair,5,19868.43,0.15,84440.83,25202.26,73.59,UPI
ORD2021,2024-10-17,CUST282,Consumer,North,Clothing,T-Shirt,1,631.24,0.05,599.68,204.97,240.13,Credit Card
ORD2022,2025-12-25,CUST161,Consumer,North,Furniture,Table Lamp,2,4024.24,0.15,6841.21,631.44,354.56,Net Banking
ORD2023,2024-06-13,CUST318,Corporate,South,Stationery,Notebook Pack,5,166.34,0.05,790.12,131.56,498.82,Credit Card
ORD2024,2024-01-05,CUST345,Consumer,West,Clothing,T-Shirt,7,336.26,0.0,2353.82,862.02,175.47,Net Banking
ORD2025,2025-01-13,CUST329,Corporate,West,Furniture,Desk,6,14392.91,0.0,86357.46,29327.38,266.76,Credit Card
ORD2026,2024-03-18,CUST178,Home Office,South,Clothing,T-Shirt,7,3414.86,0.0,23904.02,10200.09,442.25,Credit Card
ORD2027,2025-02-13,CUST248,Consumer,West,Electronics,Smartphone,5,27443.71,0.05,130357.62,25517.35,190.53,Net Banking
ORD2028,2025-07-27,CUST237,Home Office,East,Groceries,Spices Combo,5,857.06,0.2,3428.24,1066.73,72.45,Net Banking
ORD2029,2024-05-11,CUST164,Home Office,Central,Furniture,Sofa,3,24247.29,0.15,61830.59,20806.91,475.49,UPI
ORD2030,2025-08-23,CUST112,Corporate,West,Stationery,Printer Paper,3,343.46,0.05,978.86,410.81,254.45,Credit Card
ORD2031,2024-02-11,CUST312,Corporate,South,Electronics,Tablet,3,51791.27,0.05,147605.12,32069.8,261.34,UPI
ORD2032,2024-03-29,CUST341,Home Office,South,Furniture,Table Lamp,4,14340.18,0.0,57360.72,18629.84,318.18,UPI
ORD2033,2025-02-05,CUST312,Corporate,North,Electronics,Smartphone,2,35029.64,0.1,63053.35,18266.97,21.7,UPI
ORD2034,2024-10-22,CUST280,Consumer,South,Stationery,Notebook Pack,5,444.65,0.15,1889.76,58.22,466.94,UPI
ORD2035,2024-10-21,CUST272,Corporate,Central,Furniture,Bookshelf,7,14697.23,0.0,102880.61,40345.57,193.5,UPI
ORD2036,2025-09-07,CUST259,Corporate,South,Stationery,Notebook Pack,5,134.11,0.0,670.55,223.42,210.53,Credit Card
ORD2037,2025-06-09,CUST263,Corporate,South,Clothing,T-Shirt,3,2746.86,0.1,7416.52,559.59,103.57,Cash on Delivery
ORD2038,2025-11-21,CUST287,Consumer,West,Stationery,Marker Set,5,377.39,0.1,1698.26,418.66,201.51,Net Banking
ORD2039,2025-09-28,CUST290,Corporate,East,Clothing,T-Shirt,6,3140.35,0.05,17900.0,4401.37,405.89,Credit Card
ORD2040,2025-02-25,CUST355,Consumer,North,Furniture,Desk,5,10144.49,0.1,45650.2,16530.39,404.0,UPI
ORD2041,2024-01-23,CUST282,Home Office,South,Clothing,Jacket,7,757.04,0.1,4769.35,598.55,469.18,Credit Card
ORD2042,2025-07-28,CUST216,Consumer,South,Furniture,Desk,1,17853.22,0.0,17853.22,5769.67,213.55,Cash on Delivery
ORD2043,2024-05-22,CUST381,Consumer,West,Furniture,Table Lamp,6,5367.59,0.05,30595.26,5147.91,360.19,UPI
ORD2044,2025-10-26,CUST295,Consumer,North,Groceries,Cooking Oil,6,1155.15,0.05,6584.36,2244.65,263.47,Credit Card
ORD2045,2024-05-24,CUST133,Consumer,South,Furniture,Sofa,5,24250.64,0.2,97002.56,14945.23,405.93,Credit Card
ORD2046,2024-08-12,CUST151,Corporate,East,Clothing,T-Shirt,4,2794.57,0.25,8383.71,-402.02,362.02,Credit Card
ORD2047,2025-05-17,CUST211,Home Office,South,Groceries,Beverage Crate,3,131.43,0.2,315.43,-16.63,196.59,UPI
ORD2048,2025-09-07,CUST351,Corporate,East,Groceries,Cooking Oil,2,939.84,,1691.71,624.26,181.6,Net Banking
ORD2049,2024-04-13,CUST181,Consumer,East,Furniture,Bookshelf,2,17842.15,0.1,32115.87,3791.93,141.17,Credit Card
